"Date","Price","Open","High","Low","Vol.","Change %"
"02/28/2022","2,284.45","2,284.45","2,284.45","2,284.45","","-0.52%"
"02/25/2022","2,296.41","2,296.41","2,296.41","2,296.41","","0.20%"
"02/24/2022","2,291.92","2,291.92","2,291.92","2,291.92","","-1.19%"
"02/23/2022","2,319.45","2,319.45","2,319.45","2,319.45","","0.71%"
"02/22/2022","2,303.10","2,303.10","2,303.10","2,303.10","","-0.65%"
"02/21/2022","2,318.13","2,318.13","2,318.13","2,318.13","","0.25%"
"02/18/2022","2,312.38","2,312.38","2,312.38","2,312.38","","-0.07%"
"02/17/2022","2,314.02","2,314.02","2,314.02","2,314.02","","1.13%"
"02/16/2022","2,288.22","2,288.22","2,288.22","2,288.22","","0.13%"
"02/15/2022","2,285.25","2,285.25","2,285.25","2,285.25","","1.63%"
"02/14/2022","2,248.63","2,248.63","2,248.63","2,248.63","","-1.91%"
"02/11/2022","2,292.30","2,292.30","2,292.30","2,292.30","","-0.35%"
"02/10/2022","2,300.41","2,300.41","2,300.41","2,300.41","","-0.23%"
"02/09/2022","2,305.66","2,305.66","2,305.66","2,305.66","","0.62%"
"02/08/2022","2,291.39","2,291.39","2,291.39","2,291.39","","0.20%"
"02/07/2022","2,286.86","2,286.86","2,286.86","2,286.86","","0.87%"
"01/28/2022","2,267.06","2,267.06","2,267.06","2,267.06","","0.72%"
"01/27/2022","2,250.81","2,250.81","2,250.81","2,250.81","","-0.59%"
"01/26/2022","2,264.09","2,264.09","2,264.09","2,264.09","","0.13%"
"01/25/2022","2,261.20","2,261.20","2,261.20","2,261.20","","3.18%"
"01/24/2022","2,191.58","2,191.58","2,191.58","2,191.58","","-3.22%"
"01/21/2022","2,264.45","2,264.45","2,264.45","2,264.45","","0.23%"
"01/20/2022","2,259.36","2,259.36","2,259.36","2,259.36","","1.08%"
"01/19/2022","2,235.33","2,235.33","2,235.33","2,235.33","","0.84%"
"01/18/2022","2,216.69","2,216.69","2,216.69","2,216.69","","-1.10%"
"01/17/2022","2,241.33","2,241.33","2,241.33","2,241.33","","-3.47%"
"01/14/2022","2,321.86","2,321.86","2,321.86","2,321.86","","-0.22%"
"01/13/2022","2,326.92","2,326.92","2,326.92","2,326.92","","-1.10%"
"01/12/2022","2,352.82","2,352.82","2,352.82","2,352.82","","1.03%"
"01/11/2022","2,328.88","2,328.88","2,328.88","2,328.88","","-1.27%"
"01/10/2022","2,358.79","2,358.79","2,358.79","2,358.79","","-1.42%"
"01/07/2022","2,392.82","2,392.82","2,392.82","2,392.82","","-0.45%"
"01/06/2022","2,403.75","2,403.75","2,403.75","2,403.75","","0.29%"
"01/05/2022","2,396.79","2,396.79","2,396.79","2,396.79","","-0.51%"
"01/04/2022","2,408.97","2,408.97","2,408.97","2,408.97","","1.83%"
"12/31/2021","2,365.66","2,365.66","2,365.66","2,365.66","","0.86%"
"12/30/2021","2,345.59","2,345.59","2,345.59","2,345.59","","0.12%"
"12/29/2021","2,342.76","2,342.76","2,342.76","2,342.76","","-0.75%"
"12/28/2021","2,360.55","2,360.55","2,360.55","2,360.55","","0.29%"
"12/27/2021","2,353.84","2,353.84","2,353.84","2,353.84","","0.75%"
"12/24/2021","2,336.41","2,336.41","2,336.41","2,336.41","","1.34%"
"12/23/2021","2,305.60","2,305.60","2,305.60","2,305.60","","-1.85%"
"12/22/2021","2,349.13","2,349.13","2,349.13","2,349.13","","-0.03%"
"12/21/2021","2,349.75","2,349.75","2,349.75","2,349.75","","0.33%"
"12/20/2021","2,342.08","2,342.08","2,342.08","2,342.08","","-0.24%"
"12/17/2021","2,347.80","2,347.80","2,347.80","2,347.80","","0.35%"
"12/16/2021","2,339.53","2,339.53","2,339.53","2,339.53","","-0.15%"
"12/15/2021","2,343.16","2,343.16","2,343.16","2,343.16","","0.24%"
"12/14/2021","2,337.47","2,337.47","2,337.47","2,337.47","","0.02%"
"12/13/2021","2,336.95","2,336.95","2,336.95","2,336.95","","0.56%"
"12/10/2021","2,323.84","2,323.84","2,323.84","2,323.84","","-0.66%"
"12/09/2021","2,339.32","2,339.32","2,339.32","2,339.32","","1.22%"
"12/08/2021","2,311.03","2,311.03","2,311.03","2,311.03","","0.09%"
"12/07/2021","2,308.99","2,308.99","2,308.99","2,308.99","","2.38%"
"12/06/2021","2,255.31","2,255.31","2,255.31","2,255.31","","-1.76%"
"12/03/2021","2,295.60","2,295.60","2,295.60","2,295.60","","-2.61%"
"12/02/2021","2,357.15","2,357.15","2,357.15","2,357.15","","-0.37%"
"12/01/2021","2,365.97","2,365.97","2,365.97","2,365.97","","0.43%"
"11/30/2021","2,355.75","2,355.75","2,355.75","2,355.75","","-0.37%"
"11/29/2021","2,364.55","2,364.55","2,364.55","2,364.55","","-0.47%"
"11/26/2021","2,375.72","2,375.72","2,375.72","2,375.72","","-0.33%"
"11/25/2021","2,383.66","2,383.66","2,383.66","2,383.66","","0.93%"
"11/24/2021","2,361.62","2,361.62","2,361.62","2,361.62","","1.47%"
"11/23/2021","2,327.51","2,327.51","2,327.51","2,327.51","","1.52%"
"11/22/2021","2,292.63","2,292.63","2,292.63","2,292.63","","0.19%"
"11/19/2021","2,288.35","2,288.35","2,288.35","2,288.35","","-0.97%"
"11/18/2021","2,310.84","2,310.84","2,310.84","2,310.84","","-0.44%"
"11/17/2021","2,321.02","2,321.02","2,321.02","2,321.02","","0.34%"
"11/16/2021","2,313.07","2,313.07","2,313.07","2,313.07","","-0.94%"
"11/15/2021","2,335.03","2,335.03","2,335.03","2,335.03","","0.31%"
"11/12/2021","2,327.73","2,327.73","2,327.73","2,327.73","","1.04%"
"11/11/2021","2,303.84","2,303.84","2,303.84","2,303.84","","-0.41%"
"11/10/2021","2,313.25","2,313.25","2,313.25","2,313.25","","-0.01%"
"11/09/2021","2,313.51","2,313.51","2,313.51","2,313.51","","-0.45%"
"11/08/2021","2,324.07","2,324.07","2,324.07","2,324.07","","0.70%"
"11/05/2021","2,307.93","2,307.93","2,307.93","2,307.93","","0.49%"
"11/04/2021","2,296.61","2,296.61","2,296.61","2,296.61","","0.33%"
"11/03/2021","2,289.10","2,289.10","2,289.10","2,289.10","","-0.39%"
"11/02/2021","2,297.95","2,297.95","2,297.95","2,297.95","","0.50%"
"11/01/2021","2,286.63","2,286.63","2,286.63","2,286.63","","-0.78%"
"10/29/2021","2,304.53","2,304.53","2,304.53","2,304.53","","0.42%"
"10/28/2021","2,294.94","2,294.94","2,294.94","2,294.94","","0.86%"
