"Date","Price","Open","High","Low","Vol.","Change %"
"12/15/2021","1,626.45","1,626.45","1,626.45","1,626.45","","0.23%"
"12/14/2021","1,622.69","1,622.69","1,622.69","1,622.69","","-0.03%"
"12/13/2021","1,623.18","1,623.18","1,623.18","1,623.18","","0.56%"
"12/10/2021","1,614.07","1,614.07","1,614.07","1,614.07","","-0.66%"
"12/09/2021","1,624.83","1,624.83","1,624.83","1,624.83","","1.22%"
"12/08/2021","1,605.27","1,605.27","1,605.27","1,605.27","","0.09%"
"12/07/2021","1,603.85","1,603.85","1,603.85","1,603.85","","2.38%"
"12/06/2021","1,566.57","1,566.57","1,566.57","1,566.57","","-1.77%"
"12/03/2021","1,594.76","1,594.76","1,594.76","1,594.76","","-2.61%"
"12/02/2021","1,637.52","1,637.52","1,637.52","1,637.52","","-0.37%"
"12/01/2021","1,643.65","1,643.65","1,643.65","1,643.65","","0.43%"
"11/30/2021","1,636.55","1,636.55","1,636.55","1,636.55","","-0.37%"
"11/29/2021","1,642.66","1,642.66","1,642.66","1,642.66","","-0.47%"
"11/26/2021","1,650.42","1,650.42","1,650.42","1,650.42","","-0.33%"
"11/25/2021","1,655.94","1,655.94","1,655.94","1,655.94","","0.93%"
"11/24/2021","1,640.63","1,640.63","1,640.63","1,640.63","","1.46%"
"11/23/2021","1,617.02","1,617.02","1,617.02","1,617.02","","1.52%"
"11/22/2021","1,592.79","1,592.79","1,592.79","1,592.79","","0.19%"
"11/19/2021","1,589.82","1,589.82","1,589.82","1,589.82","","-0.97%"
"11/18/2021","1,605.44","1,605.44","1,605.44","1,605.44","","-0.44%"
"11/17/2021","1,612.51","1,612.51","1,612.51","1,612.51","","0.34%"
"11/16/2021","1,606.99","1,606.99","1,606.99","1,606.99","","-0.94%"
"11/15/2021","1,622.25","1,622.25","1,622.25","1,622.25","","0.31%"
"11/12/2021","1,617.17","1,617.17","1,617.17","1,617.17","","1.04%"
"11/11/2021","1,600.58","1,600.58","1,600.58","1,600.58","","-0.41%"
"11/10/2021","1,607.11","1,607.11","1,607.11","1,607.11","","-0.01%"
"11/09/2021","1,607.29","1,607.29","1,607.29","1,607.29","","-0.45%"
"11/08/2021","1,614.63","1,614.63","1,614.63","1,614.63","","0.69%"
"11/05/2021","1,603.49","1,603.49","1,603.49","1,603.49","","0.49%"
"11/04/2021","1,595.63","1,595.63","1,595.63","1,595.63","","0.33%"
"11/03/2021","1,590.41","1,590.41","1,590.41","1,590.41","","-0.39%"
"11/02/2021","1,596.56","1,596.56","1,596.56","1,596.56","","0.50%"
"11/01/2021","1,588.69","1,588.69","1,588.69","1,588.69","","-0.78%"
"10/29/2021","1,601.13","1,601.13","1,601.13","1,601.13","","0.42%"
"10/28/2021","1,594.46","1,594.46","1,594.46","1,594.46","","0.86%"
