"Date","Price","Open","High","Low","Vol.","Change %"
"05/06/2022","467.87","467.87","467.87","467.87","","-1.92%"
"05/05/2022","477.03","477.03","477.03","477.03","","1.11%"
"05/04/2022","471.79","471.79","471.79","471.79","","-1.88%"
"04/29/2022","480.81","480.81","480.81","480.81","","1.17%"
"04/28/2022","475.24","475.24","475.24","475.24","","-0.54%"
"04/27/2022","477.81","477.81","477.81","477.81","","0.81%"
"04/26/2022","473.96","473.96","473.96","473.96","","-2.53%"
"04/22/2022","486.27","486.27","486.27","486.27","","0.62%"
"04/21/2022","483.26","483.26","483.26","483.26","","-1.11%"
"04/20/2022","488.67","488.67","488.67","488.67","","-0.86%"
"04/19/2022","492.89","492.89","492.89","492.89","","-1.59%"
"04/18/2022","500.83","500.83","500.83","500.83","","-2.03%"
"04/15/2022","511.19","511.19","511.19","511.19","","-1.68%"
"04/14/2022","519.91","519.91","519.91","519.91","","-0.87%"
"04/13/2022","524.46","524.46","524.46","524.46","","1.50%"
"04/12/2022","516.73","516.73","516.73","516.73","","-1.79%"
"04/08/2022","526.14","526.14","526.14","526.14","","-0.74%"
"04/07/2022","530.06","530.06","530.06","530.06","","-1.48%"
"04/06/2022","538.01","538.01","538.01","538.01","","-0.31%"
"04/05/2022","539.68","539.68","539.68","539.68","","-0.29%"
"04/04/2022","541.25","541.25","541.25","541.25","","0.88%"
"04/01/2022","536.51","536.51","536.51","536.51","","1.60%"
"03/31/2022","528.05","528.05","528.05","528.05","","0.15%"
"03/30/2022","527.28","527.28","527.28","527.28","","-0.94%"
"03/29/2022","532.26","532.26","532.26","532.26","","0.89%"
"03/28/2022","527.54","527.54","527.54","527.54","","-1.46%"
"03/25/2022","535.38","535.38","535.38","535.38","","0.01%"
"03/24/2022","535.33","535.33","535.33","535.33","","-0.55%"
"03/23/2022","538.29","538.29","538.29","538.29","","-0.31%"
"03/22/2022","539.95","539.95","539.95","539.95","","0.84%"
"03/21/2022","535.43","535.43","535.43","535.43","","2.80%"
"03/18/2022","520.83","520.83","520.83","520.83","","0.66%"
"03/17/2022","517.41","517.41","517.41","517.41","","-0.28%"
"03/16/2022","518.85","518.85","518.85","518.85","","0.30%"
"03/15/2022","517.30","517.30","517.30","517.30","","0.54%"
"03/14/2022","514.53","514.53","514.53","514.53","","-1.82%"
"03/11/2022","524.06","524.06","524.06","524.06","","-1.54%"
"03/10/2022","532.26","532.26","532.26","532.26","","0.06%"
"03/09/2022","531.93","531.93","531.93","531.93","","-0.01%"
"03/08/2022","532.00","532.00","532.00","532.00","","-1.76%"
"03/07/2022","541.53","541.53","541.53","541.53","","-0.65%"
"03/04/2022","545.08","545.08","545.08","545.08","","0.17%"
"03/03/2022","544.17","544.17","544.17","544.17","","1.73%"
"03/02/2022","534.92","534.92","534.92","534.92","","-0.35%"
"03/01/2022","536.81","536.81","536.81","536.81","","0.76%"
"02/28/2022","532.77","532.77","532.77","532.77","","-0.65%"
"02/25/2022","536.27","536.27","536.27","536.27","","-0.03%"
"02/24/2022","536.42","536.42","536.42","536.42","","-1.25%"
"02/23/2022","543.19","543.19","543.19","543.19","","0.54%"
"02/22/2022","540.25","540.25","540.25","540.25","","-1.22%"
"02/21/2022","546.93","546.93","546.93","546.93","","0.44%"
"02/18/2022","544.56","544.56","544.56","544.56","","-0.21%"
"02/17/2022","545.72","545.72","545.72","545.72","","0.99%"
"02/16/2022","540.39","540.39","540.39","540.39","","0.18%"
"02/15/2022","539.42","539.42","539.42","539.42","","1.66%"
"02/14/2022","530.61","530.61","530.61","530.61","","-1.47%"
"02/11/2022","538.51","538.51","538.51","538.51","","-0.64%"
"02/10/2022","541.99","541.99","541.99","541.99","","-0.33%"
"02/09/2022","543.79","543.79","543.79","543.79","","0.95%"
"02/08/2022","538.66","538.66","538.66","538.66","","-0.56%"
"02/07/2022","541.68","541.68","541.68","541.68","","0.85%"
"01/28/2022","537.09","537.09","537.09","537.09","","0.24%"
"01/27/2022","535.78","535.78","535.78","535.78","","-0.75%"
"01/26/2022","539.82","539.82","539.82","539.82","","-0.16%"
"01/25/2022","540.70","540.70","540.70","540.70","","3.59%"
"01/24/2022","521.97","521.97","521.97","521.97","","-3.93%"
"01/21/2022","543.34","543.34","543.34","543.34","","0.06%"
"01/20/2022","543.04","543.04","543.04","543.04","","1.46%"
"01/19/2022","535.25","535.25","535.25","535.25","","1.08%"
"01/18/2022","529.52","529.52","529.52","529.52","","-1.45%"
"01/17/2022","537.29","537.29","537.29","537.29","","-3.64%"
"01/14/2022","557.58","557.58","557.58","557.58","","0.05%"
"01/13/2022","557.29","557.29","557.29","557.29","","-1.60%"
"01/12/2022","566.36","566.36","566.36","566.36","","0.57%"
"01/11/2022","563.13","563.13","563.13","563.13","","-1.43%"
