"Date","Price","Open","High","Low","Vol.","Change %"
"09/01/2021","273.53","266.62","273.67","266.37","17.25K","2.61%"
"08/31/2021","266.57","264.31","269.75","263.92","21.12K","0.86%"
"08/30/2021","264.31","257.82","266.02","257.74","24.66K","2.56%"
"08/27/2021","257.72","252.70","257.74","249.54","12.57K","2.13%"
"08/26/2021","252.34","249.24","253.89","249.24","9.16K","1.24%"
"08/25/2021","249.24","246.30","249.37","244.34","7.40K","1.19%"
"08/24/2021","246.30","248.72","251.16","243.67","12.67K","-0.97%"
"08/23/2021","248.72","258.45","259.49","248.51","12.63K","-3.74%"
"08/20/2021","258.39","264.12","267.73","253.71","27.83K","-2.14%"
"08/19/2021","264.03","260.62","264.82","260.02","15.22K","1.17%"
"08/18/2021","260.98","259.66","262.18","258.99","9.84K","0.37%"
"08/17/2021","260.03","263.28","265.22","258.94","11.49K","-1.23%"
"08/16/2021","263.28","254.29","263.52","254.29","17.31K","3.54%"
"08/13/2021","254.29","253.95","255.70","249.20","12.00K","0.28%"
"08/12/2021","253.58","250.92","257.55","248.28","18.46K","1.06%"
"08/11/2021","250.92","256.23","256.59","250.79","12.31K","-1.48%"
"08/10/2021","254.68","253.79","257.25","252.16","10.16K","0.37%"
"08/09/2021","253.75","243.57","253.75","242.70","14.89K","4.10%"
"08/06/2021","243.75","241.14","246.69","241.14","11.15K","1.08%"
"08/05/2021","241.14","236.98","241.14","236.19","7.35K","1.76%"
"08/04/2021","236.98","233.07","237.47","232.94","8.62K","1.68%"
"08/03/2021","233.07","233.63","234.21","230.54","8.21K","-0.24%"
"08/02/2021","233.63","237.67","237.68","233.32","8.40K","-1.68%"
"07/30/2021","237.61","236.78","238.00","235.06","10.10K","0.35%"
"07/29/2021","236.78","234.38","237.31","234.14","7.96K","0.86%"
"07/28/2021","234.75","234.51","236.94","231.61","9.63K","0.09%"
"07/27/2021","234.54","234.92","239.23","234.51","9.97K","-0.15%"
"07/26/2021","234.89","233.75","235.63","229.80","10.35K","0.49%"
"07/23/2021","233.75","235.86","237.73","233.75","10.67K","-0.91%"
"07/22/2021","235.89","229.68","237.34","228.07","14.71K","2.70%"
"07/21/2021","229.69","227.23","230.01","227.17","4.37K","1.23%"
"07/20/2021","226.89","220.30","226.89","218.94","7.66K","2.40%"
"07/19/2021","221.57","231.18","231.76","220.65","12.09K","-4.16%"
"07/16/2021","231.18","228.30","231.22","226.44","10.50K","1.29%"
"07/15/2021","228.24","222.93","228.51","220.94","7.70K","2.40%"
"07/14/2021","222.90","219.27","227.54","219.00","6.80K","-0.27%"
"07/13/2021","223.50","215.25","224.39","214.19","8.59K","2.66%"
"07/12/2021","217.71","232.26","232.41","214.72","20.78K","-6.23%"
"07/09/2021","232.18","235.55","236.79","230.50","9.46K","-1.43%"
"07/08/2021","235.55","238.05","238.81","233.96","6.72K","-1.05%"
"07/07/2021","238.05","235.91","238.05","230.32","10.28K","1.12%"
"07/06/2021","235.41","244.16","244.84","235.41","11.67K","-3.58%"
"07/05/2021","244.16","247.48","248.24","242.41","8.68K","-1.34%"
"07/02/2021","247.48","248.46","250.84","247.37","7.68K","-0.67%"
"07/01/2021","249.14","245.94","249.36","243.72","12.04K","1.30%"
"06/30/2021","245.94","249.08","249.40","245.94","7.99K","-1.23%"
"06/29/2021","249.01","251.20","252.58","248.52","7.73K","-0.87%"
"06/28/2021","251.20","248.95","252.53","248.95","8.28K","0.41%"
"06/25/2021","250.17","250.54","251.38","247.89","8.19K","-0.14%"
"06/24/2021","250.53","252.37","252.90","249.88","9.93K","-0.73%"
"06/23/2021","252.37","255.64","256.61","251.13","12.48K","-1.28%"
"06/22/2021","255.64","258.35","261.88","254.50","20.72K","-1.05%"
"06/21/2021","258.35","255.93","260.73","255.87","17.13K","0.95%"
"06/18/2021","255.93","255.05","258.25","254.77","13.51K","0.35%"
"06/17/2021","255.05","252.82","255.07","250.20","9.96K","0.88%"
"06/16/2021","252.82","250.48","255.88","250.41","18.55K","0.54%"
"06/15/2021","251.46","251.13","253.08","246.73","18.64K","1.49%"
"06/14/2021","247.78","246.19","254.16","246.05","22.51K","0.70%"
"06/11/2021","246.05","241.54","247.22","241.06","22.32K","1.87%"
"06/10/2021","241.54","243.36","244.40","239.83","12.17K","-0.74%"
"06/09/2021","243.34","240.09","244.59","237.57","14.07K","1.15%"
"06/08/2021","240.58","249.20","251.91","239.59","20.58K","-3.46%"
"06/07/2021","249.20","246.23","252.61","245.25","28.40K","1.21%"
"06/04/2021","246.23","246.68","248.99","244.15","18.45K","-0.27%"
"06/03/2021","246.89","246.59","249.94","245.34","13.88K","0.12%"
"06/02/2021","246.59","241.15","247.21","240.12","18.66K","2.47%"
"06/01/2021","240.65","237.16","240.78","236.32","26.64K","1.47%"
"05/31/2021","237.16","236.68","239.00","235.06","12.79K","0.20%"
"05/28/2021","236.68","233.20","237.47","233.01","14.38K","1.49%"
"05/27/2021","233.20","236.89","238.11","232.13","10.66K","-1.56%"
"05/26/2021","236.89","239.07","240.44","235.50","14.30K","-0.91%"
"05/25/2021","239.07","240.06","241.17","236.84","9.01K","-0.23%"
"05/24/2021","239.61","233.36","239.61","233.36","13.70K","2.68%"
"05/21/2021","233.36","228.53","233.82","226.66","11.60K","2.33%"
"05/20/2021","228.04","232.14","233.20","228.00","14.63K","-0.93%"
"05/19/2021","230.17","227.41","231.43","227.21","13.45K","1.21%"
"05/18/2021","227.41","228.39","230.29","226.83","9.89K","-0.46%"
"05/17/2021","228.45","231.39","232.68","226.42","7.60K","-1.27%"
"05/14/2021","231.39","231.37","233.34","229.84","6.98K","0.01%"
"05/13/2021","231.37","235.51","236.11","231.36","8.39K","-1.76%"
"05/12/2021","235.51","230.69","235.51","228.61","8.85K","2.09%"
"05/11/2021","230.69","229.69","231.85","227.53","8.26K","0.44%"
"05/10/2021","229.69","232.76","232.76","227.89","9.56K","-1.32%"
"05/07/2021","232.76","234.42","235.99","229.40","11.95K","-0.92%"
"05/06/2021","234.91","235.29","237.07","233.84","8.68K","-0.58%"
"05/05/2021","236.28","230.04","236.28","229.82","10.13K","2.67%"
"05/04/2021","230.13","236.99","236.99","225.13","8.26K","-1.67%"
"04/29/2021","234.03","236.79","237.34","233.84","8.21K","-1.17%"
"04/28/2021","236.79","232.51","237.64","231.20","11.87K","1.84%"
"04/27/2021","232.51","233.82","233.82","230.50","9.76K","-0.60%"
"04/26/2021","233.92","238.81","240.32","232.53","13.06K","-2.05%"
"04/23/2021","238.81","234.94","238.99","230.69","14.58K","1.29%"
"04/22/2021","235.77","248.62","248.94","235.73","18.59K","-5.17%"
"04/20/2021","248.62","251.21","253.41","245.46","14.74K","-1.00%"
"04/19/2021","251.12","249.57","252.82","247.22","16.43K","0.62%"
"04/16/2021","249.57","252.76","254.96","243.00","27.19K","-1.26%"
"04/15/2021","252.76","257.66","258.28","251.37","18.15K","-1.83%"
"04/14/2021","257.47","256.58","257.80","252.42","15.27K","0.35%"
"04/13/2021","256.58","264.03","265.87","255.93","28.90K","-2.82%"
"04/12/2021","264.03","263.55","264.43","261.75","20.16K","0.18%"
"04/09/2021","263.55","260.36","264.03","258.91","19.31K","1.28%"
"04/08/2021","260.22","260.57","262.62","257.93","17.31K","-0.10%"
"04/07/2021","260.49","256.04","260.77","255.20","21.35K","1.75%"
"04/06/2021","256.01","256.70","258.44","254.91","15.27K","-0.47%"
"04/05/2021","257.23","255.92","257.43","252.39","25.91K","0.58%"
"04/02/2021","255.75","254.45","257.84","253.99","19.49K","0.55%"
"04/01/2021","254.34","249.70","254.54","249.13","17.87K","1.86%"
"03/31/2021","249.70","246.16","250.07","245.74","14.52K","1.44%"
"03/30/2021","246.16","246.53","248.17","244.56","12.32K","-0.15%"
"03/29/2021","246.53","245.04","246.68","241.07","27.33K","0.61%"
"03/26/2021","245.04","248.57","248.73","235.99","18.84K","-1.42%"
"03/25/2021","248.58","248.87","250.12","244.72","11.22K","-0.12%"
"03/24/2021","248.87","249.99","250.35","242.23","18.56K","-0.45%"
"03/23/2021","249.99","251.43","252.33","246.41","27.06K","-0.62%"
"03/22/2021","251.55","252.80","255.05","248.89","12.56K","-0.49%"
"03/19/2021","252.80","252.63","254.49","250.68","12.54K","0.07%"
"03/18/2021","252.63","248.19","253.24","248.17","11.93K","1.79%"
"03/17/2021","248.19","244.05","248.23","243.86","17.90K","1.71%"
"03/16/2021","244.02","244.87","245.56","241.09","18.11K","-0.33%"
"03/15/2021","244.82","244.71","247.34","244.29","14.30K","0.12%"
"03/12/2021","244.53","243.97","245.88","242.32","14.74K","0.24%"
"03/11/2021","243.95","240.55","244.66","239.92","14.97K","1.43%"
"03/10/2021","240.52","238.33","241.06","236.09","14.27K","0.92%"
"03/09/2021","238.33","241.64","241.95","235.19","15.98K","-1.37%"
"03/08/2021","241.64","238.77","242.69","237.91","24.14K","1.20%"
"03/05/2021","238.77","238.41","239.88","232.14","25.71K","0.15%"
"03/04/2021","238.41","241.03","243.19","231.43","21.67K","-1.09%"
"03/03/2021","241.03","236.24","241.03","235.17","17.17K","2.03%"
"03/02/2021","236.24","236.30","237.80","234.29","15.37K","-0.03%"
"03/01/2021","236.30","230.84","236.35","229.18","15.24K","2.37%"
"02/26/2021","230.83","228.11","232.29","224.31","15.07K","0.98%"
"02/25/2021","228.58","226.34","229.21","224.41","20.72K","1.23%"
"02/24/2021","225.80","224.01","229.50","223.58","33.23K","1.01%"
"02/23/2021","223.54","221.24","224.58","221.24","11.57K","1.04%"
"02/22/2021","221.24","219.60","222.66","218.56","14.72K","0.93%"
"02/19/2021","219.21","218.07","219.71","216.52","12.63K","0.52%"
"02/18/2021","218.07","218.02","220.03","216.28","13.61K","0.03%"
"02/17/2021","218.01","210.72","218.27","210.72","12.21K","3.55%"
"02/09/2021","210.53","204.96","212.28","203.55","12.24K","2.55%"
"02/08/2021","205.29","208.15","211.53","201.45","14.32K","-0.86%"
"02/05/2021","207.08","199.59","207.16","198.62","11.22K","3.75%"
"02/04/2021","199.59","202.72","204.65","199.59","12.36K","-1.80%"
"02/03/2021","203.25","196.46","204.24","196.46","11.72K","3.46%"
"02/02/2021","196.46","191.14","196.67","189.14","13.10K","2.78%"
"02/01/2021","191.14","195.23","200.44","190.01","19.74K","-2.18%"
"01/29/2021","195.40","182.56","195.80","174.51","22.44K","4.93%"
"01/28/2021","186.22","202.92","202.92","185.54","18.13K","-8.46%"
"01/27/2021","203.44","212.72","213.34","202.45","23.04K","-4.36%"
"01/26/2021","212.72","216.41","217.60","207.94","25.69K","-1.77%"
"01/25/2021","216.55","215.32","217.91","213.71","16.90K","0.57%"
"01/22/2021","215.32","215.79","217.61","212.45","18.34K","0.04%"
"01/21/2021","215.24","209.59","215.47","209.58","22.39K","2.97%"
"01/20/2021","209.04","207.01","209.04","197.50","28.35K","1.00%"
"01/19/2021","206.98","218.72","219.55","202.38","44.17K","-5.13%"
"01/18/2021","218.17","217.21","221.39","216.66","24.54K","0.70%"
"01/15/2021","216.66","210.90","216.99","210.40","26.68K","2.73%"
"01/14/2021","210.90","211.04","211.84","209.35","13.77K","0.29%"
"01/13/2021","210.30","210.40","212.72","208.09","19.90K","-0.05%"
"01/12/2021","210.40","210.30","211.49","207.81","16.13K","0.05%"
"01/11/2021","210.30","206.56","211.13","206.56","21.74K","1.81%"
"01/08/2021","206.56","203.03","207.77","202.75","25.12K","2.03%"
"01/07/2021","202.46","199.64","202.78","198.47","13.72K","1.41%"
"01/06/2021","199.64","195.96","199.64","195.96","14.91K","1.88%"
"01/05/2021","195.96","194.64","196.99","194.21","17.94K","0.81%"
"01/04/2021","194.38","192.80","196.82","192.50","17.40K","0.82%"
"12/31/2020","192.80","193.77","195.36","191.25","16.03K","-0.44%"
"12/30/2020","193.65","192.85","195.47","192.22","14.92K","0.41%"
"12/29/2020","192.85","192.48","194.53","191.30","17.36K","0.69%"
"12/28/2020","191.53","190.31","194.53","189.79","20.37K","0.64%"
"12/25/2020","190.31","184.33","190.31","184.16","18.30K","3.24%"
"12/24/2020","184.33","185.41","187.97","176.18","21.67K","-0.58%"
"12/23/2020","185.41","187.89","189.33","182.45","27.64K","-1.32%"
"12/22/2020","187.89","184.49","187.89","183.73","13.38K","1.84%"
"12/21/2020","184.49","182.49","185.97","181.67","15.71K","1.55%"
"12/18/2020","181.67","177.69","182.97","177.29","23.90K","2.48%"
"12/17/2020","177.28","176.22","177.37","174.85","26.85K","1.31%"
"12/16/2020","174.98","172.07","175.95","172.07","10.13K","1.94%"
"12/15/2020","171.65","166.77","171.69","166.77","26.92K","2.93%"
"12/14/2020","166.77","164.44","167.09","163.29","6.61K","1.42%"
"12/11/2020","164.44","163.86","164.59","163.29","6.22K","0.35%"
"12/10/2020","163.86","166.30","167.26","163.78","8.26K","-1.47%"
"12/09/2020","166.30","165.42","167.28","165.03","16.85K","0.53%"
"12/08/2020","165.42","164.37","165.57","163.21","4.01K","0.64%"
"12/07/2020","164.37","164.31","165.36","162.89","5.28K","0.04%"
"12/04/2020","164.31","165.41","166.01","163.89","7.01K","-0.63%"
"12/03/2020","165.35","163.51","166.11","163.29","6.72K","1.13%"
"12/02/2020","163.51","160.60","163.58","160.03","10.89K","1.84%"
"12/01/2020","160.55","158.20","160.78","156.08","12.25K","1.49%"
"11/30/2020","158.20","160.50","160.88","158.12","8.27K","-1.43%"
"11/27/2020","160.50","160.69","161.25","159.33","6.24K","1.42%"
"11/26/2020","158.26","157.69","160.71","157.69","15.81K","0.27%"
"11/25/2020","157.83","156.97","159.11","156.88","8.49K","0.55%"
"11/24/2020","156.97","159.90","161.21","156.67","7.05K","-1.78%"
"11/23/2020","159.82","155.30","160.21","154.52","7.47K","1.95%"
"11/20/2020","156.76","157.00","158.41","155.87","12.40K","-0.15%"
"11/19/2020","157.00","155.14","157.56","154.79","11.80K","1.20%"
"11/18/2020","155.14","154.47","155.48","153.97","7.54K","0.44%"
"11/17/2020","154.46","154.04","154.74","153.39","5.44K","0.27%"
"11/16/2020","154.04","154.31","155.13","153.14","4.65K","-0.17%"
"11/13/2020","154.31","154.11","154.55","153.35","6.20K","0.08%"
"11/12/2020","154.19","153.53","154.20","152.57","3.16K","0.43%"
"11/11/2020","153.53","153.36","153.95","152.32","2.85K","0.11%"
"11/10/2020","153.36","153.73","155.24","152.50","4.56K","-0.25%"
"11/09/2020","153.74","153.37","154.14","152.40","4.31K","0.23%"
"11/06/2020","153.39","153.21","154.40","152.23","3.53K","0.12%"
"11/05/2020","153.21","154.81","155.32","153.19","3.77K","-0.85%"
"11/04/2020","154.52","153.81","154.74","153.81","4.45K","0.46%"
"11/03/2020","153.81","152.15","154.50","151.94","7.52K","1.22%"
"11/02/2020","151.96","151.21","152.77","150.54","7.40K","0.50%"
"10/30/2020","151.21","152.12","152.27","150.00","4.40K","-0.43%"
"10/29/2020","151.87","151.28","152.32","149.23","6.87K","0.39%"
"10/28/2020","151.28","153.30","153.40","149.58","6.20K","-1.32%"
"10/27/2020","153.30","155.43","156.35","153.29","3.91K","-1.37%"
"10/26/2020","155.43","157.60","158.28","155.43","8.29K","-1.38%"
"10/23/2020","157.60","157.30","158.55","156.84","3.81K","0.64%"
"10/22/2020","156.60","155.63","157.01","155.41","3.40K","0.62%"
"10/21/2020","155.63","155.07","157.61","155.07","6.02K","0.10%"
"10/20/2020","155.48","156.83","156.96","154.60","3.34K","-0.91%"
"10/19/2020","156.90","157.49","157.68","156.18","4.44K","-0.37%"
"10/16/2020","157.49","159.53","159.72","156.28","3.90K","-1.28%"
"10/15/2020","159.53","157.40","160.35","156.93","6.21K","1.62%"
"10/14/2020","156.99","155.30","157.02","155.24","7.53K","1.09%"
"10/13/2020","155.30","155.22","155.64","154.18","3.84K","0.05%"
"10/12/2020","155.22","156.26","157.31","154.29","9.08K","-0.67%"
"10/09/2020","156.26","156.48","157.38","154.76","15.88K","-0.14%"
"10/08/2020","156.48","155.84","156.89","154.11","6.45K","0.41%"
"10/07/2020","155.84","156.57","157.40","155.32","5.72K","-0.42%"
"10/06/2020","156.50","156.77","157.86","155.44","6.14K","-0.17%"
"10/05/2020","156.77","154.92","156.77","154.61","9.17K","1.19%"
"10/02/2020","154.92","154.57","155.48","152.21","9.58K","0.27%"
"10/01/2020","154.50","154.34","155.61","153.96","7.23K","0.10%"
"09/30/2020","154.34","153.31","154.38","152.25","4.91K","0.67%"
"09/29/2020","153.31","153.19","154.56","152.84","4.56K","0.08%"
"09/28/2020","153.19","153.19","155.35","151.31","5.26K","0.00%"
"09/25/2020","153.19","152.75","153.87","152.05","6.19K","0.29%"
"09/24/2020","152.75","153.08","153.71","152.03","5.56K","-0.22%"
"09/23/2020","153.08","154.00","154.00","152.59","4.25K","-0.35%"
"09/22/2020","153.61","152.29","153.68","151.50","9.78K","0.87%"
"09/21/2020","152.29","152.62","154.62","151.77","9.40K","-0.16%"
"09/18/2020","152.53","151.83","152.86","151.23","6.10K","0.46%"
"09/17/2020","151.83","152.07","152.61","150.30","6.43K","-0.16%"
"09/16/2020","152.07","151.63","152.77","151.30","7.92K","0.29%"
"09/15/2020","151.63","151.17","152.28","150.77","7.75K","0.30%"
"09/14/2020","151.17","149.46","151.40","148.71","7.88K","1.14%"
"09/11/2020","149.46","150.70","151.22","148.81","7.65K","-0.80%"
"09/10/2020","150.66","151.09","152.13","150.23","6.95K","-0.28%"
"09/09/2020","151.09","149.59","151.19","148.69","5.61K","0.96%"
"09/08/2020","149.66","148.63","150.37","148.48","7.15K","0.53%"
"09/07/2020","148.87","149.01","150.95","148.35","6.20K","-0.07%"
"09/04/2020","148.97","147.65","149.68","146.05","7.72K","0.89%"
"09/03/2020","147.65","146.17","148.13","146.03","9.17K","1.01%"
"09/01/2020","146.17","146.89","147.15","144.55","6.59K","-0.49%"
"08/31/2020","146.89","149.47","150.61","145.43","10.88K","-1.53%"
"08/28/2020","149.17","146.17","149.95","145.93","5.96K","2.26%"
"08/27/2020","145.87","142.82","147.88","142.82","4.77K","2.18%"
"08/26/2020","142.76","138.17","142.76","137.79","5.92K","3.49%"
"08/25/2020","137.94","136.48","138.83","136.37","7.03K","1.25%"
"08/24/2020","136.24","135.45","137.00","135.45","5.25K","0.61%"
"08/21/2020","135.41","135.09","136.15","134.47","7.67K","0.37%"
"08/20/2020","134.91","135.25","136.02","134.36","5.18K","-0.25%"
"08/19/2020","135.25","132.26","136.12","131.42","4.70K","2.26%"
"08/18/2020","132.26","131.75","133.36","131.37","8.57K","0.68%"
"08/17/2020","131.37","130.44","132.73","129.52","8.06K","0.70%"
"08/14/2020","130.46","129.33","132.17","129.33","7.50K","0.87%"
"08/13/2020","129.33","126.35","129.76","126.35","3.37K","2.36%"
"08/12/2020","126.35","127.58","128.60","126.32","3.93K","-0.96%"
"08/11/2020","127.58","127.15","128.77","126.93","4.10K","0.33%"
"08/10/2020","127.16","125.35","127.48","124.96","5.16K","1.44%"
"08/07/2020","125.35","124.71","125.35","124.14","4.48K","0.55%"
"08/06/2020","124.66","125.83","125.84","123.89","6.38K","-0.91%"
"08/05/2020","125.81","124.00","126.05","124.00","6.48K","1.46%"
"08/04/2020","124.00","121.70","124.65","121.61","7.87K","1.89%"
"08/03/2020","121.70","117.70","121.70","117.42","5.88K","3.40%"
"07/31/2020","117.70","117.75","118.18","116.90","3.54K","-0.04%"
"07/30/2020","117.75","116.96","118.27","116.65","5.27K","0.68%"
"07/29/2020","116.96","119.00","119.35","114.31","7.24K","-1.71%"
"07/28/2020","119.00","116.55","119.07","115.66","5.77K","2.08%"
"07/27/2020","116.58","121.19","121.51","115.78","10.21K","-4.06%"
"07/24/2020","121.51","124.60","125.04","119.74","12.24K","-2.48%"
"07/23/2020","124.60","124.65","124.94","122.97","7.05K","-0.04%"
"07/22/2020","124.65","125.02","126.58","124.36","4.39K","-0.30%"
"07/21/2020","125.02","124.61","125.45","123.48","5.43K","0.33%"
"07/20/2020","124.61","124.26","124.61","122.40","7.69K","0.39%"
"07/17/2020","124.12","123.30","124.73","123.05","4.18K","0.67%"
"07/16/2020","123.29","123.59","124.94","122.96","3.45K","-0.24%"
"07/15/2020","123.59","122.83","124.04","122.78","5.39K","0.62%"
"07/14/2020","122.83","123.12","124.46","122.29","3.38K","-0.23%"
"07/13/2020","123.11","123.29","124.83","121.81","2.89K","-0.15%"
"07/10/2020","123.29","123.20","123.85","122.60","4.10K","0.11%"
"07/09/2020","123.15","122.17","124.32","121.82","6.17K","0.80%"
"07/08/2020","122.17","122.65","123.17","121.58","2.71K","-0.39%"
"07/07/2020","122.65","122.49","123.22","121.82","4.74K","0.13%"
"07/06/2020","122.49","122.89","123.15","121.96","3.87K","-0.33%"
"07/03/2020","122.89","122.25","123.34","121.97","3.95K","0.52%"
"07/02/2020","122.25","119.21","122.25","119.03","3.15K","2.55%"
"07/01/2020","119.21","118.54","119.94","118.00","4.44K","0.57%"
"06/30/2020","118.54","119.15","120.10","117.56","14.91K","-0.51%"
"06/29/2020","119.15","122.10","122.14","117.98","10.45K","-2.42%"
"06/26/2020","122.10","123.07","124.05","122.09","11.54K","-0.54%"
"06/25/2020","122.76","123.50","124.24","121.87","22.05K","-0.67%"
"06/24/2020","123.59","123.24","124.67","122.98","7.59K","0.28%"
"06/23/2020","123.24","122.88","123.91","122.60","9.80K","0.36%"
"06/22/2020","122.80","122.51","123.54","122.22","8.15K","0.24%"
"06/19/2020","122.51","120.03","122.74","119.75","7.31K","2.13%"
"06/18/2020","119.95","120.15","120.87","119.66","6.93K","-0.42%"
"06/17/2020","120.46","121.77","121.99","120.04","16.13K","-1.02%"
"06/16/2020","121.70","119.75","121.85","119.23","12.78K","1.68%"
"06/15/2020","119.69","121.18","122.62","118.84","13.66K","-1.23%"
"06/12/2020","121.18","119.84","121.18","117.38","19.63K","1.12%"
"06/11/2020","119.84","122.49","124.95","119.75","24.20K","-2.16%"
"06/10/2020","122.49","120.62","122.54","120.60","11.82K","1.59%"
"06/09/2020","120.57","119.59","120.89","119.38","13.33K","0.85%"
"06/08/2020","119.55","116.21","119.55","116.21","18.15K","2.87%"
"06/05/2020","116.21","116.50","116.55","115.39","7.38K","0.20%"
"06/04/2020","115.98","115.37","116.26","114.71","8.09K","0.53%"
"06/03/2020","115.37","114.66","117.17","113.82","8.26K","0.62%"
"06/02/2020","114.66","114.50","115.71","113.66","12.72K","0.14%"
"06/01/2020","114.50","111.97","114.76","111.94","15.43K","2.26%"
"05/29/2020","111.97","111.06","112.04","110.60","13.23K","0.82%"
"05/28/2020","111.06","111.97","112.60","110.21","4.71K","-1.07%"
"05/27/2020","112.26","112.88","113.50","111.96","5.84K","-0.54%"
"05/26/2020","112.87","112.10","113.17","111.56","7.21K","0.69%"
"05/25/2020","112.10","110.59","112.23","109.87","3.86K","1.71%"
"05/22/2020","110.21","111.93","112.45","110.21","8.30K","-1.55%"
"05/21/2020","111.95","112.20","112.73","111.29","8.38K","-0.22%"
"05/20/2020","112.20","111.79","112.55","111.43","3.57K","0.38%"
"05/19/2020","111.78","111.75","112.74","110.68","8.64K","0.03%"
"05/18/2020","111.75","110.93","112.14","110.51","8.87K","0.80%"
"05/15/2020","110.86","111.59","111.99","110.47","15.80K","0.03%"
"05/14/2020","110.83","111.21","111.44","110.75","6.15K","0.00%"
"05/13/2020","110.83","110.42","111.64","109.43","14.42K","0.37%"
"05/12/2020","110.42","110.52","111.08","109.91","10.12K","-0.09%"
"05/11/2020","110.52","109.90","110.60","109.34","5.05K","0.58%"
"05/08/2020","109.88","109.74","110.43","109.05","12.16K","0.13%"
"05/07/2020","109.74","109.02","109.79","108.63","2.50K","0.66%"
"05/06/2020","109.02","108.41","109.03","107.48","1.77K","0.56%"
"05/05/2020","108.41","108.39","109.32","107.41","3.87K","0.02%"
"05/04/2020","108.39","110.28","110.59","108.09","6.91K","-1.71%"
"04/29/2020","110.28","109.67","110.78","108.85","3.98K","0.54%"
"04/28/2020","109.69","109.02","109.89","108.37","2.78K","0.61%"
"04/27/2020","109.02","108.29","109.05","107.83","2.78K","0.92%"
"04/24/2020","108.03","107.31","108.20","106.75","5.36K","0.36%"
"04/23/2020","107.64","107.48","109.23","107.32","5.59K","-0.15%"
"04/22/2020","107.80","106.00","107.80","105.09","4.67K","1.38%"
"04/21/2020","106.33","107.25","107.28","104.90","13.56K","-0.55%"
"04/20/2020","106.92","105.81","106.96","105.63","11.67K","1.37%"
"04/17/2020","105.48","105.04","105.50","104.42","10.20K","0.74%"
"04/16/2020","104.71","103.97","104.76","103.35","4.02K","0.71%"
"04/15/2020","103.97","102.58","104.16","102.24","7.63K","1.30%"
"04/14/2020","102.64","103.33","103.44","102.34","4.57K","-0.67%"
"04/13/2020","103.33","102.74","103.33","102.56","3.78K","0.60%"
"04/10/2020","102.71","102.73","103.16","101.62","6.68K","-0.02%"
"04/09/2020","102.73","103.65","104.26","102.42","6.73K","-0.94%"
"04/08/2020","103.71","103.24","103.96","101.91","5.04K","0.38%"
"04/07/2020","103.32","103.95","104.35","102.29","5.59K","-0.61%"
"04/06/2020","103.95","103.29","104.19","102.65","8.54K","0.64%"
"04/03/2020","103.29","102.09","103.39","102.02","8.25K","1.10%"
"04/01/2020","102.17","100.38","102.34","99.89","2.81K","1.78%"
"03/31/2020","100.38","100.13","100.96","98.96","8.00K","-0.08%"
"03/30/2020","100.46","101.84","101.84","98.95","3.98K","-1.36%"
"03/27/2020","101.84","102.32","102.69","101.03","7.20K","-0.79%"
"03/26/2020","102.65","104.41","104.41","102.43","7.45K","-1.69%"
"03/25/2020","104.41","103.02","104.41","102.42","5.51K","1.35%"
"03/24/2020","103.02","103.99","104.73","102.41","5.47K","-1.04%"
"03/23/2020","104.10","107.98","107.98","103.71","7.24K","-3.58%"
"03/20/2020","107.96","108.59","109.04","106.94","7.66K","0.03%"
"03/19/2020","107.93","108.23","108.30","106.11","10.01K","0.03%"
"03/18/2020","107.90","108.07","108.51","106.65","24.41K","-0.13%"
"03/17/2020","108.04","106.45","108.30","105.71","2.63K","1.49%"
"03/16/2020","106.45","105.93","106.88","105.62","2.73K","0.18%"
"03/13/2020","106.26","106.68","106.68","102.55","4.45K","-0.39%"
"03/12/2020","106.68","109.01","109.21","105.52","4.54K","-2.43%"
"03/11/2020","109.34","111.17","111.31","108.50","2.87K","-1.65%"
"03/10/2020","111.17","112.44","112.49","109.04","3.42K","-1.26%"
"03/09/2020","112.59","117.50","117.50","111.64","5.20K","-4.28%"
"03/06/2020","117.62","117.76","118.07","116.75","2.57K","-0.12%"
"03/05/2020","117.76","118.64","119.31","117.22","1.99K","-0.74%"
"03/04/2020","118.64","118.24","118.71","117.80","3.03K","0.30%"
"03/03/2020","118.29","118.73","119.63","118.03","4.87K","-0.29%"
"03/02/2020","118.63","117.81","118.63","117.07","1.65K","0.70%"
"02/28/2020","117.81","117.53","117.81","116.06","2.07K","0.20%"
"02/27/2020","117.57","116.65","117.72","116.40","1.47K","0.79%"
"02/26/2020","116.65","117.13","117.34","116.50","1.04K","-0.41%"
"02/25/2020","117.13","115.81","117.31","114.05","4.21K","1.14%"
"02/24/2020","115.81","119.09","119.28","115.12","4.02K","-2.75%"
"02/21/2020","119.09","119.67","120.01","118.79","2.01K","-0.48%"
"02/20/2020","119.67","119.83","120.40","119.41","2.24K","-0.05%"
"02/19/2020","119.73","119.39","119.81","118.33","2.82K","0.28%"
"02/18/2020","119.39","119.01","119.86","118.75","2.41K","0.39%"
"02/17/2020","118.93","118.56","119.07","117.91","2.84K","0.55%"
"02/14/2020","118.28","119.33","119.33","117.56","1.79K","-0.61%"
"02/13/2020","119.00","119.32","119.57","118.43","2.29K","-0.43%"
"02/12/2020","119.51","117.80","119.90","117.80","2.95K","1.45%"
"02/11/2020","117.80","117.20","118.00","116.95","2.23K","0.51%"
