"Date","Price","Open","High","Low","Vol.","Change %"
"08/02/2022","317.16","315.90","319.86","315.01","79.89K","0.40%"
"08/01/2022","315.90","308.69","315.90","307.33","63.28K","2.34%"
"07/29/2022","308.69","309.66","312.73","308.27","48.90K","-0.31%"
"07/28/2022","309.66","302.91","312.74","302.91","64.22K","2.25%"
"07/27/2022","302.86","300.62","302.86","297.82","34.76K","0.75%"
"07/26/2022","300.62","303.64","305.30","300.47","31.13K","-0.99%"
"07/25/2022","303.64","308.26","308.29","302.02","44.37K","-1.50%"
"07/22/2022","308.26","307.46","311.08","307.46","45.97K","0.27%"
"07/21/2022","307.44","308.39","309.08","306.65","47.53K","-0.30%"
"07/20/2022","308.36","302.84","309.90","302.84","65.30K","1.82%"
"07/19/2022","302.84","305.06","306.33","296.49","47.88K","0.02%"
"07/18/2022","302.79","303.34","306.45","301.82","45.35K","-0.03%"
"07/15/2022","302.89","304.61","307.69","302.89","49.29K","-0.47%"
"07/14/2022","304.31","300.07","305.01","298.23","53.87K","1.40%"
"07/13/2022","300.11","300.83","303.74","298.65","46.21K","-0.24%"
"07/12/2022","300.83","293.30","301.42","292.85","45.70K","2.14%"
"07/11/2022","294.53","293.30","297.04","290.97","45.22K","-0.30%"
"07/08/2022","295.43","287.69","295.81","287.69","41.37K","2.69%"
"07/07/2022","287.69","287.56","288.55","283.06","30.41K","0.05%"
"07/06/2022","287.56","294.64","294.66","287.56","48.42K","-2.50%"
"07/05/2022","294.93","299.10","300.51","294.41","43.10K","-1.37%"
"07/04/2022","299.04","296.08","302.08","296.06","36.64K","1.00%"
"07/01/2022","296.08","294.86","298.46","283.93","56.29K","0.41%"
"06/30/2022","294.86","302.04","303.90","294.82","43.76K","-2.45%"
"06/29/2022","302.27","302.32","305.10","297.31","40.07K","-0.02%"
"06/28/2022","302.32","295.47","303.73","295.47","49.06K","1.53%"
"06/27/2022","297.75","292.18","299.71","291.90","38.62K","2.01%"
"06/24/2022","291.89","294.33","297.18","291.55","43.57K","-0.88%"
"06/23/2022","294.48","284.75","294.52","283.46","38.35K","3.43%"
"06/22/2022","284.71","278.38","285.96","275.97","53.37K","2.01%"
"06/21/2022","279.09","281.72","285.20","277.44","61.25K","-1.26%"
"06/20/2022","282.66","296.98","300.87","282.66","58.14K","-4.93%"
"06/17/2022","297.33","305.52","308.56","296.07","62.47K","-2.68%"
"06/16/2022","305.52","299.26","308.63","298.84","48.92K","2.11%"
"06/15/2022","299.22","306.41","310.72","296.16","51.60K","-2.35%"
"06/14/2022","306.41","303.64","309.09","298.36","48.59K","0.91%"
"06/13/2022","303.64","325.03","325.03","303.62","75.58K","-6.70%"
"06/10/2022","325.44","333.39","335.04","325.44","65.75K","-2.52%"
"06/09/2022","333.85","331.75","334.85","331.07","37.96K","0.63%"
"06/08/2022","331.75","323.52","334.41","323.47","58.62K","2.54%"
"06/07/2022","323.52","325.84","325.90","315.96","81.18K","-0.71%"
"06/06/2022","325.84","330.80","333.43","325.84","60.83K","-1.50%"
"06/03/2022","330.80","333.00","334.78","325.84","46.78K","-0.66%"
"06/02/2022","333.00","336.44","337.81","329.54","69.82K","-1.02%"
"06/01/2022","336.44","337.07","338.17","331.68","52.54K","-0.24%"
"05/31/2022","337.24","332.71","337.24","330.35","63.67K","1.36%"
"05/30/2022","332.71","331.36","337.26","328.75","58.65K","0.41%"
"05/27/2022","331.36","333.70","335.35","331.36","50.55K","-0.85%"
"05/26/2022","334.20","336.51","337.79","331.73","58.84K","-0.70%"
"05/25/2022","336.55","326.50","337.54","326.50","70.28K","3.08%"
"05/24/2022","326.50","319.17","326.50","313.78","59.09K","2.31%"
"05/23/2022","319.12","326.61","331.92","317.45","57.08K","-2.28%"
"05/20/2022","326.56","327.69","332.04","324.47","51.58K","-0.48%"
"05/19/2022","328.14","327.99","330.35","318.67","59.62K","-0.24%"
"05/18/2022","328.93","334.62","337.71","328.93","61.97K","-1.70%"
"05/17/2022","334.61","323.13","335.85","320.12","55.95K","3.35%"
"05/16/2022","323.76","317.35","333.59","315.11","57.66K","2.02%"
"05/13/2022","317.35","333.15","334.64","314.71","74.56K","-4.78%"
"05/12/2022","333.27","354.09","354.88","332.84","54.06K","-5.88%"
"05/11/2022","354.09","350.69","358.07","349.87","36.51K","0.97%"
"05/10/2022","350.69","339.59","350.74","328.31","56.20K","2.58%"
"05/09/2022","341.87","363.48","365.82","340.61","67.05K","-6.57%"
"05/06/2022","365.91","385.35","385.35","365.91","45.54K","-5.04%"
"05/05/2022","385.35","385.04","393.18","378.01","52.15K","-0.62%"
"05/04/2022","387.77","391.51","395.92","387.57","55.63K","-1.68%"
"04/29/2022","394.39","387.09","397.55","384.49","55.16K","1.89%"
"04/28/2022","387.09","384.15","391.62","384.14","48.19K","4.88%"
"04/26/2022","369.09","358.78","369.09","343.87","61.98K","2.52%"
"04/25/2022","360.02","386.40","391.21","359.73","67.63K","-7.15%"
"04/22/2022","387.75","397.31","405.15","385.81","84.28K","-2.75%"
"04/21/2022","398.73","415.70","415.70","398.26","67.93K","-4.14%"
"04/20/2022","415.96","431.23","434.05","415.96","58.83K","-3.54%"
"04/19/2022","431.23","443.29","449.57","431.04","57.98K","-2.72%"
"04/18/2022","443.29","459.08","460.99","440.25","65.28K","-3.34%"
"04/15/2022","458.60","467.12","469.34","458.54","46.52K","-1.82%"
"04/14/2022","467.12","476.23","478.32","467.12","39.16K","-1.16%"
